,ElementName,ElementType,s,Profile
585,Q3F3,QUAD,0.7799594,0.0
586,Q3F3,QUAD,0.7799594,0.0
587,Q3F3,QUAD,0.7799594,1.0
588,Q3F3,QUAD,0.7838908,1.0
589,Q3F3,QUAD,0.7838908,0.0
590,Q3F3,QUAD,0.7799594,0.0
591,Q3F3,QUAD,0.7838908,0.0
592,Q3F3,QUAD,0.7838908,0.0
593,Q3F3,QUAD,0.7838908,1.0
594,Q3F3,QUAD,0.7878222,1.0
595,Q3F3,QUAD,0.7878222,0.0
596,Q3F3,QUAD,0.7838908,0.0
597,Q3F3,QUAD,0.7878222,0.0
598,Q3F3,QUAD,0.7878222,0.0
599,Q3F3,QUAD,0.7878222,1.0
600,Q3F3,QUAD,0.7917536,1.0
601,Q3F3,QUAD,0.7917536,0.0
602,Q3F3,QUAD,0.7878222,0.0
603,Q3F3,QUAD,0.7917536,0.0
604,Q3F3,QUAD,0.7917536,0.0
605,Q3F3,QUAD,0.7917536,1.0
606,Q3F3,QUAD,0.795685,1.0
607,Q3F3,QUAD,0.795685,0.0
608,Q3F3,QUAD,0.7917536,0.0
609,Q3F3,QUAD,0.795685,0.0
610,D_3F3_BPM05,DRIF,0.795685,0.0
611,D_3F3_BPM05,DRIF,0.7968193,0.0
612,D_3F3_BPM05,DRIF,0.7968193,0.0
613,D_3F3_BPM05,DRIF,0.7979536,0.0
614,D_3F3_BPM05,DRIF,0.7979536,0.0
615,D_3F3_BPM05,DRIF,0.7990879,0.0
616,D_3F3_BPM05,DRIF,0.7990879,0.0
617,D_3F3_BPM05,DRIF,0.8002222,0.0
618,D_3F3_BPM05,DRIF,0.8002222,0.0
619,D_3F3_BPM05,DRIF,0.8013565,0.0
620,D_3F3_BPM05,DRIF,0.8013565,0.0
621,D_3F3_BPM05,DRIF,0.8024908,0.0
622,D_3F3_BPM05,DRIF,0.8024908,0.0
623,D_3F3_BPM05,DRIF,0.8036251,0.0
624,D_3F3_BPM05,DRIF,0.8036251,0.0
625,D_3F3_BPM05,DRIF,0.8047594,0.0
626,D_3F3_BPM05,DRIF,0.8047594,0.0
627,D_3F3_BPM05,DRIF,0.8058937,0.0
628,D_3F3_BPM05,DRIF,0.8058937,0.0
629,D_3F3_BPM05,DRIF,0.807028,0.0
630,D_3F3_BPM05,DRIF,0.807028,0.0
631,D_3F3_BPM05,DRIF,0.8081623,0.0
632,D_3F3_BPM05,DRIF,0.8081623,0.0
633,D_3F3_BPM05,DRIF,0.8092966,0.0
634,D_3F3_BPM05,DRIF,0.8092966,0.0
635,D_3F3_BPM05,DRIF,0.8104309,0.0
636,D_3F3_BPM05,DRIF,0.8104309,0.0
637,D_3F3_BPM05,DRIF,0.8115652,0.0
638,D_3F3_BPM05,DRIF,0.8115652,0.0
639,D_3F3_BPM05,DRIF,0.8126995,0.0
640,D_3F3_BPM05,DRIF,0.8126995,0.0
641,D_3F3_BPM05,DRIF,0.8138338,0.0
642,D_3F3_BPM05,DRIF,0.8138338,0.0
643,D_3F3_BPM05,DRIF,0.8149681,0.0
644,D_3F3_BPM05,DRIF,0.8149681,0.0
645,D_3F3_BPM05,DRIF,0.8161024,0.0
646,D_3F3_BPM05,DRIF,0.8161024,0.0
647,D_3F3_BPM05,DRIF,0.8172367,0.0
648,D_3F3_BPM05,DRIF,0.8172367,0.0
649,D_3F3_BPM05,DRIF,0.818371,0.0
650,D_3F3_BPM05,DRIF,0.818371,0.0
651,D_3F3_BPM05,DRIF,0.8195053,0.0
652,D_3F3_BPM05,DRIF,0.8195053,0.0
653,D_3F3_BPM05,DRIF,0.8206396,0.0
654,D_3F3_BPM05,DRIF,0.8206396,0.0
655,D_3F3_BPM05,DRIF,0.8217739,0.0
656,D_3F3_BPM05,DRIF,0.8217739,0.0
657,D_3F3_BPM05,DRIF,0.8229082,0.0
658,D_3F3_BPM05,DRIF,0.8229082,0.0
659,D_3F3_BPM05,DRIF,0.8240425,0.0
660,D_3F3_BPM05,DRIF,0.8240425,0.0
661,D_3F3_BPM05,DRIF,0.8251768,0.0
662,D_3F3_BPM05,DRIF,0.8251768,0.0
663,D_3F3_BPM05,DRIF,0.8263111,0.0
664,D_3F3_BPM05,DRIF,0.8263111,0.0
665,D_3F3_BPM05,DRIF,0.8274454,0.0
666,D_3F3_BPM05,DRIF,0.8274454,0.0
667,D_3F3_BPM05,DRIF,0.8285797,0.0
668,D_3F3_BPM05,DRIF,0.8285797,0.0
669,D_3F3_BPM05,DRIF,0.829714,0.0
670,D_3F3_BPM05,DRIF,0.829714,0.0
671,D_3F3_BPM05,DRIF,0.8308483,0.0
672,D_3F3_BPM05,DRIF,0.8308483,0.0
673,D_3F3_BPM05,DRIF,0.8319826,0.0
674,D_3F3_BPM05,DRIF,0.8319826,0.0
675,D_3F3_BPM05,DRIF,0.8331169,0.0
676,D_3F3_BPM05,DRIF,0.8331169,0.0
677,D_3F3_BPM05,DRIF,0.8342512,0.0
678,D_3F3_BPM05,DRIF,0.8342512,0.0
679,D_3F3_BPM05,DRIF,0.8353855,0.0
680,D_3F3_BPM05,DRIF,0.8353855,0.0
681,D_3F3_BPM05,DRIF,0.8365198,0.0
682,D_3F3_BPM05,DRIF,0.8365198,0.0
683,D_3F3_BPM05,DRIF,0.8376541,0.0
684,D_3F3_BPM05,DRIF,0.8376541,0.0
685,D_3F3_BPM05,DRIF,0.8387884,0.0
686,D_3F3_BPM05,DRIF,0.8387884,0.0
687,D_3F3_BPM05,DRIF,0.8399227,0.0
688,D_3F3_BPM05,DRIF,0.8399227,0.0
689,D_3F3_BPM05,DRIF,0.841057,0.0
690,D_3F3_BPM05,DRIF,0.841057,0.0
691,D_3F3_BPM05,DRIF,0.8421913,0.0
692,D_3F3_BPM05,DRIF,0.8421913,0.0
693,D_3F3_BPM05,DRIF,0.8433256,0.0
694,D_3F3_BPM05,DRIF,0.8433256,0.0
695,D_3F3_BPM05,DRIF,0.8444599,0.0
696,D_3F3_BPM05,DRIF,0.8444599,0.0
697,D_3F3_BPM05,DRIF,0.8455942,0.0
698,D_3F3_BPM05,DRIF,0.8455942,0.0
699,D_3F3_BPM05,DRIF,0.8467285,0.0
700,D_3F3_BPM05,DRIF,0.8467285,0.0
701,D_3F3_BPM05,DRIF,0.8478628,0.0
702,D_3F3_BPM05,DRIF,0.8478628,0.0
703,D_3F3_BPM05,DRIF,0.8489971,0.0
704,D_3F3_BPM05,DRIF,0.8489971,0.0
705,D_3F3_BPM05,DRIF,0.8501314,0.0
706,D_3F3_BPM05,DRIF,0.8501314,0.0
707,D_3F3_BPM05,DRIF,0.8512657,0.0
708,D_3F3_BPM05,DRIF,0.8512657,0.0
709,D_3F3_BPM05,DRIF,0.8524,0.0
710,BPM05,MONI,0.8524,0.0
711,BPM05,MONI,0.8524,0.125
712,BPM05,MONI,0.8524,0.0
713,BPM05,MONI,0.8524,-0.125
714,BPM05,MONI,0.8524,0.0
715,BPM05,MONI,0.8524,0.0
716,D_BPM05_BPM06,DRIF,0.8524,0.0
717,D_BPM05_BPM06,DRIF,0.8567343,0.0
718,D_BPM05_BPM06,DRIF,0.8567343,0.0
719,D_BPM05_BPM06,DRIF,0.8610686,0.0
720,D_BPM05_BPM06,DRIF,0.8610686,0.0
721,D_BPM05_BPM06,DRIF,0.8654029,0.0
722,D_BPM05_BPM06,DRIF,0.8654029,0.0
723,D_BPM05_BPM06,DRIF,0.8697372,0.0
724,D_BPM05_BPM06,DRIF,0.8697372,0.0
725,D_BPM05_BPM06,DRIF,0.8740715,0.0
726,D_BPM05_BPM06,DRIF,0.8740715,0.0
727,D_BPM05_BPM06,DRIF,0.8784058,0.0
728,D_BPM05_BPM06,DRIF,0.8784058,0.0
729,D_BPM05_BPM06,DRIF,0.8827401,0.0
730,D_BPM05_BPM06,DRIF,0.8827401,0.0
731,D_BPM05_BPM06,DRIF,0.8870744,0.0
732,D_BPM05_BPM06,DRIF,0.8870744,0.0
733,D_BPM05_BPM06,DRIF,0.8914087,0.0
734,D_BPM05_BPM06,DRIF,0.8914087,0.0
735,D_BPM05_BPM06,DRIF,0.895743,0.0
736,D_BPM05_BPM06,DRIF,0.895743,0.0
737,D_BPM05_BPM06,DRIF,0.9000773,0.0
738,D_BPM05_BPM06,DRIF,0.9000773,0.0
739,D_BPM05_BPM06,DRIF,0.9044116,0.0
740,D_BPM05_BPM06,DRIF,0.9044116,0.0
741,D_BPM05_BPM06,DRIF,0.9087459,0.0
742,D_BPM05_BPM06,DRIF,0.9087459,0.0
743,D_BPM05_BPM06,DRIF,0.9130802,0.0
744,D_BPM05_BPM06,DRIF,0.9130802,0.0
745,D_BPM05_BPM06,DRIF,0.9174145,0.0
746,D_BPM05_BPM06,DRIF,0.9174145,0.0
747,D_BPM05_BPM06,DRIF,0.9217488,0.0
748,D_BPM05_BPM06,DRIF,0.9217488,0.0
749,D_BPM05_BPM06,DRIF,0.9260831,0.0
750,D_BPM05_BPM06,DRIF,0.9260831,0.0
751,D_BPM05_BPM06,DRIF,0.9304174,0.0
752,D_BPM05_BPM06,DRIF,0.9304174,0.0
753,D_BPM05_BPM06,DRIF,0.9347517,0.0
754,D_BPM05_BPM06,DRIF,0.9347517,0.0
755,D_BPM05_BPM06,DRIF,0.939086,0.0
756,D_BPM05_BPM06,DRIF,0.939086,0.0
757,D_BPM05_BPM06,DRIF,0.9434203,0.0
758,D_BPM05_BPM06,DRIF,0.9434203,0.0
759,D_BPM05_BPM06,DRIF,0.9477546,0.0
760,D_BPM05_BPM06,DRIF,0.9477546,0.0
761,D_BPM05_BPM06,DRIF,0.9520889,0.0
762,D_BPM05_BPM06,DRIF,0.9520889,0.0
763,D_BPM05_BPM06,DRIF,0.9564232,0.0
764,D_BPM05_BPM06,DRIF,0.9564232,0.0
765,D_BPM05_BPM06,DRIF,0.9607575,0.0
766,D_BPM05_BPM06,DRIF,0.9607575,0.0
767,D_BPM05_BPM06,DRIF,0.9650918,0.0
768,D_BPM05_BPM06,DRIF,0.9650918,0.0
769,D_BPM05_BPM06,DRIF,0.9694261,0.0
770,D_BPM05_BPM06,DRIF,0.9694261,0.0
771,D_BPM05_BPM06,DRIF,0.9737604,0.0
772,D_BPM05_BPM06,DRIF,0.9737604,0.0
773,D_BPM05_BPM06,DRIF,0.9780947,0.0
774,D_BPM05_BPM06,DRIF,0.9780947,0.0
775,D_BPM05_BPM06,DRIF,0.982429,0.0
776,D_BPM05_BPM06,DRIF,0.982429,0.0
777,D_BPM05_BPM06,DRIF,0.9867633,0.0
778,D_BPM05_BPM06,DRIF,0.9867633,0.0
779,D_BPM05_BPM06,DRIF,0.9910976,0.0
780,D_BPM05_BPM06,DRIF,0.9910976,0.0
781,D_BPM05_BPM06,DRIF,0.9954319,0.0
782,D_BPM05_BPM06,DRIF,0.9954319,0.0
783,D_BPM05_BPM06,DRIF,0.9997662,0.0
784,D_BPM05_BPM06,DRIF,0.9997662,0.0
785,D_BPM05_BPM06,DRIF,1.004101,0.0
786,D_BPM05_BPM06,DRIF,1.004101,0.0
787,D_BPM05_BPM06,DRIF,1.008435,0.0
788,D_BPM05_BPM06,DRIF,1.008435,0.0
789,D_BPM05_BPM06,DRIF,1.012769,0.0
790,D_BPM05_BPM06,DRIF,1.012769,0.0
791,D_BPM05_BPM06,DRIF,1.017103,0.0
792,D_BPM05_BPM06,DRIF,1.017103,0.0
793,D_BPM05_BPM06,DRIF,1.021438,0.0
794,D_BPM05_BPM06,DRIF,1.021438,0.0
795,D_BPM05_BPM06,DRIF,1.025772,0.0
796,D_BPM05_BPM06,DRIF,1.025772,0.0
797,D_BPM05_BPM06,DRIF,1.030106,0.0
798,D_BPM05_BPM06,DRIF,1.030106,0.0
799,D_BPM05_BPM06,DRIF,1.034441,0.0
800,D_BPM05_BPM06,DRIF,1.034441,0.0
801,D_BPM05_BPM06,DRIF,1.038775,0.0
802,D_BPM05_BPM06,DRIF,1.038775,0.0
803,D_BPM05_BPM06,DRIF,1.043109,0.0
804,D_BPM05_BPM06,DRIF,1.043109,0.0
805,D_BPM05_BPM06,DRIF,1.047444,0.0
806,D_BPM05_BPM06,DRIF,1.047444,0.0
807,D_BPM05_BPM06,DRIF,1.051778,0.0
808,D_BPM05_BPM06,DRIF,1.051778,0.0
809,D_BPM05_BPM06,DRIF,1.056112,0.0
810,D_BPM05_BPM06,DRIF,1.056112,0.0
811,D_BPM05_BPM06,DRIF,1.060446,0.0
812,D_BPM05_BPM06,DRIF,1.060446,0.0
813,D_BPM05_BPM06,DRIF,1.064781,0.0
814,D_BPM05_BPM06,DRIF,1.064781,0.0
815,D_BPM05_BPM06,DRIF,1.069115,0.0
816,BPM06,MONI,1.069115,0.0
817,BPM06,MONI,1.069115,0.125
818,BPM06,MONI,1.069115,0.0
819,BPM06,MONI,1.069115,-0.125
820,BPM06,MONI,1.069115,0.0
821,BPM06,MONI,1.069115,0.0
822,D_BPM06_3D3,DRIF,1.069115,0.0
823,D_BPM06_3D3,DRIF,0.969115,0.0
824,Q3D3,QUAD,0.969115,0.0
825,Q3D3,QUAD,0.969115,-1.0
826,Q3D3,QUAD,0.9730464,-1.0
827,Q3D3,QUAD,0.9730464,0.0
828,Q3D3,QUAD,0.969115,0.0
829,Q3D3,QUAD,0.9730464,0.0
830,Q3D3,QUAD,0.9730464,0.0
831,Q3D3,QUAD,0.9730464,-1.0
832,Q3D3,QUAD,0.9769778,-1.0
833,Q3D3,QUAD,0.9769778,0.0
834,Q3D3,QUAD,0.9730464,0.0
835,Q3D3,QUAD,0.9769778,0.0
836,Q3D3,QUAD,0.9769778,0.0
837,Q3D3,QUAD,0.9769778,-1.0
838,Q3D3,QUAD,0.9809092,-1.0
839,Q3D3,QUAD,0.9809092,0.0
840,Q3D3,QUAD,0.9769778,0.0
841,Q3D3,QUAD,0.9809092,0.0
842,Q3D3,QUAD,0.9809092,0.0
843,Q3D3,QUAD,0.9809092,-1.0
844,Q3D3,QUAD,0.9848406,-1.0
845,Q3D3,QUAD,0.9848406,0.0
846,Q3D3,QUAD,0.9809092,0.0
847,Q3D3,QUAD,0.9848406,0.0
848,Q3D3,QUAD,0.9848406,0.0
849,Q3D3,QUAD,0.9848406,-1.0
850,Q3D3,QUAD,0.988772,-1.0
851,Q3D3,QUAD,0.988772,0.0
852,Q3D3,QUAD,0.9848406,0.0
853,Q3D3,QUAD,0.988772,0.0
854,Q3D3,QUAD,0.988772,0.0
855,Q3D3,QUAD,0.988772,-1.0
856,Q3D3,QUAD,0.9927034,-1.0
857,Q3D3,QUAD,0.9927034,0.0
858,Q3D3,QUAD,0.988772,0.0
859,Q3D3,QUAD,0.9927034,0.0
860,Q3D3,QUAD,0.9927034,0.0
861,Q3D3,QUAD,0.9927034,-1.0
862,Q3D3,QUAD,0.9966348,-1.0
863,Q3D3,QUAD,0.9966348,0.0
864,Q3D3,QUAD,0.9927034,0.0
865,Q3D3,QUAD,0.9966348,0.0
866,Q3D3,QUAD,0.9966348,0.0
867,Q3D3,QUAD,0.9966348,-1.0
868,Q3D3,QUAD,1.000566,-1.0
869,Q3D3,QUAD,1.000566,0.0
870,Q3D3,QUAD,0.9966348,0.0
871,Q3D3,QUAD,1.000566,0.0
872,Q3D3,QUAD,1.000566,0.0
873,Q3D3,QUAD,1.000566,-1.0
874,Q3D3,QUAD,1.004498,-1.0
875,Q3D3,QUAD,1.004498,0.0
876,Q3D3,QUAD,1.000566,0.0
877,Q3D3,QUAD,1.004498,0.0
878,Q3D3,QUAD,1.004498,0.0
879,Q3D3,QUAD,1.004498,-1.0
880,Q3D3,QUAD,1.008429,-1.0
881,Q3D3,QUAD,1.008429,0.0
882,Q3D3,QUAD,1.004498,0.0
883,Q3D3,QUAD,1.008429,0.0
884,Q3D3,QUAD,1.008429,0.0
885,Q3D3,QUAD,1.008429,-1.0
886,Q3D3,QUAD,1.01236,-1.0
887,Q3D3,QUAD,1.01236,0.0
888,Q3D3,QUAD,1.008429,0.0
889,Q3D3,QUAD,1.01236,0.0
890,Q3D3,QUAD,1.01236,0.0
891,Q3D3,QUAD,1.01236,-1.0
892,Q3D3,QUAD,1.016292,-1.0
893,Q3D3,QUAD,1.016292,0.0
894,Q3D3,QUAD,1.01236,0.0
895,Q3D3,QUAD,1.016292,0.0
896,Q3D3,QUAD,1.016292,0.0
897,Q3D3,QUAD,1.016292,-1.0
898,Q3D3,QUAD,1.020223,-1.0
899,Q3D3,QUAD,1.020223,0.0
900,Q3D3,QUAD,1.016292,0.0
901,Q3D3,QUAD,1.020223,0.0
902,Q3D3,QUAD,1.020223,0.0
903,Q3D3,QUAD,1.020223,-1.0
904,Q3D3,QUAD,1.024155,-1.0
905,Q3D3,QUAD,1.024155,0.0
906,Q3D3,QUAD,1.020223,0.0
907,Q3D3,QUAD,1.024155,0.0
908,Q3D3,QUAD,1.024155,0.0
909,Q3D3,QUAD,1.024155,-1.0
910,Q3D3,QUAD,1.028086,-1.0
911,Q3D3,QUAD,1.028086,0.0
912,Q3D3,QUAD,1.024155,0.0
913,Q3D3,QUAD,1.028086,0.0
914,Q3D3,QUAD,1.028086,0.0
915,Q3D3,QUAD,1.028086,-1.0
916,Q3D3,QUAD,1.032017,-1.0
917,Q3D3,QUAD,1.032017,0.0
918,Q3D3,QUAD,1.028086,0.0
919,Q3D3,QUAD,1.032017,0.0
920,Q3D3,QUAD,1.032017,0.0
921,Q3D3,QUAD,1.032017,-1.0
922,Q3D3,QUAD,1.035949,-1.0
923,Q3D3,QUAD,1.035949,0.0
924,Q3D3,QUAD,1.032017,0.0
925,Q3D3,QUAD,1.035949,0.0
926,Q3D3,QUAD,1.035949,0.0
927,Q3D3,QUAD,1.035949,-1.0
928,Q3D3,QUAD,1.03988,-1.0
929,Q3D3,QUAD,1.03988,0.0
930,Q3D3,QUAD,1.035949,0.0
931,Q3D3,QUAD,1.03988,0.0
932,Q3D3,QUAD,1.03988,0.0
933,Q3D3,QUAD,1.03988,-1.0
934,Q3D3,QUAD,1.043812,-1.0
935,Q3D3,QUAD,1.043812,0.0
936,Q3D3,QUAD,1.03988,0.0
937,Q3D3,QUAD,1.043812,0.0
938,Q3D3,QUAD,1.043812,0.0
939,Q3D3,QUAD,1.043812,-1.0
940,Q3D3,QUAD,1.047743,-1.0
941,Q3D3,QUAD,1.047743,0.0
942,Q3D3,QUAD,1.043812,0.0
943,Q3D3,QUAD,1.047743,0.0
944,Q3D3,QUAD,1.047743,0.0
945,Q3D3,QUAD,1.047743,-1.0
946,Q3D3,QUAD,1.051674,-1.0
947,Q3D3,QUAD,1.051674,0.0
948,Q3D3,QUAD,1.047743,0.0
949,Q3D3,QUAD,1.051674,0.0
950,Q3D3,QUAD,1.051674,0.0
951,Q3D3,QUAD,1.051674,-1.0
952,Q3D3,QUAD,1.055606,-1.0
953,Q3D3,QUAD,1.055606,0.0
954,Q3D3,QUAD,1.051674,0.0
955,Q3D3,QUAD,1.055606,0.0
956,Q3D3,QUAD,1.055606,0.0
957,Q3D3,QUAD,1.055606,-1.0
958,Q3D3,QUAD,1.059537,-1.0
959,Q3D3,QUAD,1.059537,0.0
960,Q3D3,QUAD,1.055606,0.0
961,Q3D3,QUAD,1.059537,0.0
962,Q3D3,QUAD,1.059537,0.0
963,Q3D3,QUAD,1.059537,-1.0
964,Q3D3,QUAD,1.063469,-1.0
965,Q3D3,QUAD,1.063469,0.0
966,Q3D3,QUAD,1.059537,0.0
967,Q3D3,QUAD,1.063469,0.0
968,Q3D3,QUAD,1.063469,0.0
969,Q3D3,QUAD,1.063469,-1.0
970,Q3D3,QUAD,1.0674,-1.0
971,Q3D3,QUAD,1.0674,0.0
972,Q3D3,QUAD,1.063469,0.0
973,Q3D3,QUAD,1.0674,0.0
974,Q3D3,QUAD,1.0674,0.0
975,Q3D3,QUAD,1.0674,-1.0
976,Q3D3,QUAD,1.071331,-1.0
977,Q3D3,QUAD,1.071331,0.0
978,Q3D3,QUAD,1.0674,0.0
979,Q3D3,QUAD,1.071331,0.0
980,Q3D3,QUAD,1.071331,0.0
981,Q3D3,QUAD,1.071331,-1.0
982,Q3D3,QUAD,1.075263,-1.0
983,Q3D3,QUAD,1.075263,0.0
984,Q3D3,QUAD,1.071331,0.0
985,Q3D3,QUAD,1.075263,0.0
986,Q3D3,QUAD,1.075263,0.0
987,Q3D3,QUAD,1.075263,-1.0
988,Q3D3,QUAD,1.079194,-1.0
989,Q3D3,QUAD,1.079194,0.0
990,Q3D3,QUAD,1.075263,0.0
991,Q3D3,QUAD,1.079194,0.0
992,Q3D3,QUAD,1.079194,0.0
993,Q3D3,QUAD,1.079194,-1.0
994,Q3D3,QUAD,1.083126,-1.0
995,Q3D3,QUAD,1.083126,0.0
996,Q3D3,QUAD,1.079194,0.0
997,Q3D3,QUAD,1.083126,0.0
998,Q3D3,QUAD,1.083126,0.0
999,Q3D3,QUAD,1.083126,-1.0
1000,Q3D3,QUAD,1.087057,-1.0
1001,Q3D3,QUAD,1.087057,0.0
1002,Q3D3,QUAD,1.083126,0.0
1003,Q3D3,QUAD,1.087057,0.0
1004,Q3D3,QUAD,1.087057,0.0
1005,Q3D3,QUAD,1.087057,-1.0
1006,Q3D3,QUAD,1.090988,-1.0
1007,Q3D3,QUAD,1.090988,0.0
1008,Q3D3,QUAD,1.087057,0.0
1009,Q3D3,QUAD,1.090988,0.0
1010,Q3D3,QUAD,1.090988,0.0
1011,Q3D3,QUAD,1.090988,-1.0
1012,Q3D3,QUAD,1.09492,-1.0
1013,Q3D3,QUAD,1.09492,0.0
1014,Q3D3,QUAD,1.090988,0.0
1015,Q3D3,QUAD,1.09492,0.0
1016,Q3D3,QUAD,1.09492,0.0
1017,Q3D3,QUAD,1.09492,-1.0
1018,Q3D3,QUAD,1.098851,-1.0
1019,Q3D3,QUAD,1.098851,0.0
1020,Q3D3,QUAD,1.09492,0.0
1021,Q3D3,QUAD,1.098851,0.0
1022,Q3D3,QUAD,1.098851,0.0
1023,Q3D3,QUAD,1.098851,-1.0
1024,Q3D3,QUAD,1.102783,-1.0
1025,Q3D3,QUAD,1.102783,0.0
1026,Q3D3,QUAD,1.098851,0.0
1027,Q3D3,QUAD,1.102783,0.0
1028,Q3D3,QUAD,1.102783,0.0
1029,Q3D3,QUAD,1.102783,-1.0
1030,Q3D3,QUAD,1.106714,-1.0
1031,Q3D3,QUAD,1.106714,0.0
1032,Q3D3,QUAD,1.102783,0.0
1033,Q3D3,QUAD,1.106714,0.0
1034,Q3D3,QUAD,1.106714,0.0
1035,Q3D3,QUAD,1.106714,-1.0
1036,Q3D3,QUAD,1.110645,-1.0
1037,Q3D3,QUAD,1.110645,0.0
1038,Q3D3,QUAD,1.106714,0.0
1039,Q3D3,QUAD,1.110645,0.0
1040,Q3D3,QUAD,1.110645,0.0
1041,Q3D3,QUAD,1.110645,-1.0
1042,Q3D3,QUAD,1.114577,-1.0
1043,Q3D3,QUAD,1.114577,0.0
1044,Q3D3,QUAD,1.110645,0.0
1045,Q3D3,QUAD,1.114577,0.0
1046,Q3D3,QUAD,1.114577,0.0
1047,Q3D3,QUAD,1.114577,-1.0
1048,Q3D3,QUAD,1.118508,-1.0
1049,Q3D3,QUAD,1.118508,0.0
1050,Q3D3,QUAD,1.114577,0.0
1051,Q3D3,QUAD,1.118508,0.0
1052,Q3D3,QUAD,1.118508,0.0
1053,Q3D3,QUAD,1.118508,-1.0
1054,Q3D3,QUAD,1.12244,-1.0
1055,Q3D3,QUAD,1.12244,0.0
1056,Q3D3,QUAD,1.118508,0.0
1057,Q3D3,QUAD,1.12244,0.0
1058,Q3D3,QUAD,1.12244,0.0
1059,Q3D3,QUAD,1.12244,-1.0
1060,Q3D3,QUAD,1.126371,-1.0
1061,Q3D3,QUAD,1.126371,0.0
1062,Q3D3,QUAD,1.12244,0.0
1063,Q3D3,QUAD,1.126371,0.0
1064,Q3D3,QUAD,1.126371,0.0
1065,Q3D3,QUAD,1.126371,-1.0
1066,Q3D3,QUAD,1.130302,-1.0
1067,Q3D3,QUAD,1.130302,0.0
1068,Q3D3,QUAD,1.126371,0.0
1069,Q3D3,QUAD,1.130302,0.0
1070,Q3D3,QUAD,1.130302,0.0
1071,Q3D3,QUAD,1.130302,-1.0
1072,Q3D3,QUAD,1.134234,-1.0
1073,Q3D3,QUAD,1.134234,0.0
1074,Q3D3,QUAD,1.130302,0.0
1075,Q3D3,QUAD,1.134234,0.0
1076,Q3D3,QUAD,1.134234,0.0
1077,Q3D3,QUAD,1.134234,-1.0
1078,Q3D3,QUAD,1.138165,-1.0
1079,Q3D3,QUAD,1.138165,0.0
1080,Q3D3,QUAD,1.134234,0.0
1081,Q3D3,QUAD,1.138165,0.0
1082,Q3D3,QUAD,1.138165,0.0
1083,Q3D3,QUAD,1.138165,-1.0
1084,Q3D3,QUAD,1.142097,-1.0
1085,Q3D3,QUAD,1.142097,0.0
1086,Q3D3,QUAD,1.138165,0.0
1087,Q3D3,QUAD,1.142097,0.0
1088,Q3D3,QUAD,1.142097,0.0
1089,Q3D3,QUAD,1.142097,-1.0
1090,Q3D3,QUAD,1.146028,-1.0
1091,Q3D3,QUAD,1.146028,0.0
1092,Q3D3,QUAD,1.142097,0.0
1093,Q3D3,QUAD,1.146028,0.0
1094,Q3D3,QUAD,1.146028,0.0
1095,Q3D3,QUAD,1.146028,-1.0
1096,Q3D3,QUAD,1.149959,-1.0
1097,Q3D3,QUAD,1.149959,0.0
1098,Q3D3,QUAD,1.146028,0.0
1099,Q3D3,QUAD,1.149959,0.0
1100,Q3D3,QUAD,1.149959,0.0
1101,Q3D3,QUAD,1.149959,-1.0
1102,Q3D3,QUAD,1.153891,-1.0
1103,Q3D3,QUAD,1.153891,0.0
1104,Q3D3,QUAD,1.149959,0.0
1105,Q3D3,QUAD,1.153891,0.0
1106,Q3D3,QUAD,1.153891,0.0
1107,Q3D3,QUAD,1.153891,-1.0
1108,Q3D3,QUAD,1.157822,-1.0
1109,Q3D3,QUAD,1.157822,0.0
1110,Q3D3,QUAD,1.153891,0.0
1111,Q3D3,QUAD,1.157822,0.0
1112,Q3D3,QUAD,1.157822,0.0
1113,Q3D3,QUAD,1.157822,-1.0
1114,Q3D3,QUAD,1.161754,-1.0
1115,Q3D3,QUAD,1.161754,0.0
1116,Q3D3,QUAD,1.157822,0.0
1117,Q3D3,QUAD,1.161754,0.0
1118,Q3D3,QUAD,1.161754,0.0
1119,Q3D3,QUAD,1.161754,-1.0
1120,Q3D3,QUAD,1.165685,-1.0
1121,Q3D3,QUAD,1.165685,0.0
1122,Q3D3,QUAD,1.161754,0.0
1123,Q3D3,QUAD,1.165685,0.0
1124,D_3D3_KICK_EIN,DRIF,1.165685,0.0
1125,D_3D3_KICK_EIN,DRIF,1.168919,0.0
1126,D_3D3_KICK_EIN,DRIF,1.168919,0.0
1127,D_3D3_KICK_EIN,DRIF,1.172154,0.0
1128,D_3D3_KICK_EIN,DRIF,1.172154,0.0
1129,D_3D3_KICK_EIN,DRIF,1.175388,0.0
1130,D_3D3_KICK_EIN,DRIF,1.175388,0.0
1131,D_3D3_KICK_EIN,DRIF,1.178622,0.0
1132,D_3D3_KICK_EIN,DRIF,1.178622,0.0
1133,D_3D3_KICK_EIN,DRIF,1.181857,0.0
1134,D_3D3_KICK_EIN,DRIF,1.181857,0.0
1135,D_3D3_KICK_EIN,DRIF,1.185091,0.0
1136,D_3D3_KICK_EIN,DRIF,1.185091,0.0
1137,D_3D3_KICK_EIN,DRIF,1.188325,0.0
1138,D_3D3_KICK_EIN,DRIF,1.188325,0.0
1139,D_3D3_KICK_EIN,DRIF,1.191559,0.0
1140,D_3D3_KICK_EIN,DRIF,1.191559,0.0
1141,D_3D3_KICK_EIN,DRIF,1.194794,0.0
1142,D_3D3_KICK_EIN,DRIF,1.194794,0.0
